EntityID	PreferredName	AllNames (seperated by '||')
2376	deformable_part_models	deformable_part_models||deformable_part_model
2377	parallel_machine	parallel_machine||parallel_machines
2378	finite_state_machine	finite_state_machine||finite_state_machines
2379	nonlinear_filters	nonlinear_filters||nonlinear_filter
2380	linear_dynamical_system	linear_dynamical_system||linear_dynamical_systems
2381	tcam	tcam
2382	sparql	sparql
2383	traffic_conditions	traffic_conditions
2384	collision_avoidance	collision_avoidance
2385	information_dissemination	information_dissemination
2386	strong_evidence	strong_evidence
2387	high_availability	high_availability
2388	detection_accuracy	detection_accuracy
2389	pervasive_computing	pervasive_computing
2390	link_scheduling	link_scheduling
2391	convergence_speed	convergence_speed
2392	superposition_coding	superposition_coding
2393	dwell_time	dwell_time
2394	life_cycle	life_cycle
2395	full_text	full_text
2396	iterative_process	iterative_process
2397	fuzzy_logic	fuzzy_logic
2398	graph_embedding	graph_embedding
2399	cardinality_estimation	cardinality_estimation
2400	chromatic_number	chromatic_number
2401	tight_bound	tight_bound
2402	binary_trees	binary_trees
2403	version_control	version_control
2404	backtracking_search	backtracking_search
2405	dynamic_logic	dynamic_logic
2406	weighting_scheme	weighting_scheme
2407	expert_finding	expert_finding
2408	possible_worlds	possible_worlds
2409	arithmetic_coding	arithmetic_coding
2410	causal_discovery	causal_discovery
2411	rule_induction	rule_induction
2412	personalized_search	personalized_search
2413	parallel_corpora	parallel_corpora
2414	probability_measures	probability_measures
2415	surface_reflectance	surface_reflectance
2416	variational_framework	variational_framework
2417	action_selection	action_selection
2418	closed_form_solution	closed_form_solution||closed_form_solutions
2419	digital_communication	digital_communication||digital_communications
2420	local_binary_pattern	local_binary_pattern||local_binary_patterns
2421	smooth_surfaces	smooth_surfaces||smooth_surface
2422	haskell	haskell
2423	traffic_flow	traffic_flow
2424	optimal_routing	optimal_routing
2425	information_technology	information_technology
2426	description_language	description_language
2427	fault_diagnosis	fault_diagnosis
2428	average_case	average_case
2429	relay_node	relay_node
2430	file_sharing	file_sharing
2431	process_models	process_models
2432	event_recognition	event_recognition
2433	3d_human_pose	3d_human_pose
2434	dependency_structure	dependency_structure
2435	human_effort	human_effort
2436	computational_time	computational_time
2437	local_consistency	local_consistency
2438	unsupervised_clustering	unsupervised_clustering
2439	clustering_quality	clustering_quality
2440	equivalence_class	equivalence_class
2441	supervised_classification	supervised_classification
2442	relevance_ranking	relevance_ranking
2443	web_graph	web_graph
2444	probabilistic_databases	probabilistic_databases
2445	document_relevance	document_relevance
2446	sql_server	sql_server
2447	mathematical_morphology	mathematical_morphology
2448	adder_channel	adder_channel
2449	coded_modulation	coded_modulation
2450	age_estimation	age_estimation
2451	qos_guarantees	qos_guarantees||qos_guarantee
2452	stochastic_games	stochastic_games||stochastic_game
2453	secure_communication	secure_communication||secure_communications
2454	mobile_hosts	mobile_hosts||mobile_host
2455	online_communities	online_communities||online_community
2456	sar_images	sar_images||sar_image
2457	multispectral_images	multispectral_images||multispectral_image
2458	galois_rings	galois_rings||galois_ring
2459	observability	observability
2460	python	python
2461	optics	optics
2462	commerce	commerce
2463	node_mobility	node_mobility
2464	fixed_rate	fixed_rate
2465	tracking_problem	tracking_problem
2466	key_aspect	key_aspect
2467	direct_product	direct_product
2468	review_process	review_process
2469	mobile_web	mobile_web
2470	textual_content	textual_content
2471	false_alarm	false_alarm
2472	statistical_physics	statistical_physics
2473	rigorous_analysis	rigorous_analysis
2474	computational_overhead	computational_overhead
2475	integrated_services	integrated_services
2476	selection_criterion	selection_criterion
2477	virtual_path	virtual_path
2478	bandit_problem	bandit_problem
2479	orthogonal_codes	orthogonal_codes
2480	faster_convergence	faster_convergence
2481	local_appearance	local_appearance
2482	automatic_verification	automatic_verification
2483	secondary_storage	secondary_storage
2484	document_image	document_image
2485	concept_drift	concept_drift
2486	graph_kernels	graph_kernels
2487	manifold_structure	manifold_structure
2488	display_advertising	display_advertising
2489	support_vector_regression	support_vector_regression
2490	orthogonal_matching_pursuit	orthogonal_matching_pursuit
2491	latent_semantic_analysis	latent_semantic_analysis
2492	multitask_learning	multitask_learning
2493	part-of-speech_tagging	part-of-speech_tagging
2494	translation_quality	translation_quality
2495	database_technology	database_technology
2496	white_gaussian_noise	white_gaussian_noise
2497	reference_image	reference_image
2498	gamut_mapping	gamut_mapping
2499	binary_relations	binary_relations||binary_relation
2500	partial_derivatives	partial_derivatives||partial_derivative
2501	internet_service_providers	internet_service_providers||internet_service_provider||isp
2502	prefix_codes	prefix_codes||prefix_code
2503	sms	sms
2504	intranet	intranet
2505	ink	ink
2506	photography	photography
2507	total_power	total_power
2508	packet_forwarding	packet_forwarding
2509	medium_access	medium_access
2510	three_dimensions	three_dimensions
2511	finite_element	finite_element
2512	application_layer	application_layer
2513	workshop_program	workshop_program
2514	architectural_design	architectural_design
2515	unified_view	unified_view
2516	proof_technique	proof_technique
2517	distributed_source_coding	distributed_source_coding
2518	fast_computation	fast_computation
2519	competitive_analysis	competitive_analysis
2520	oblivious_routing	oblivious_routing
2521	partial_ordering	partial_ordering
2522	belief_state	belief_state
2523	wider_class	wider_class
2524	textual_data	textual_data
2525	magnetic_resonance_imaging	magnetic_resonance_imaging||mri
2526	generalization_ability	generalization_ability
2527	answer_set	answer_set
2528	alternating_direction_method_of_multipliers	alternating_direction_method_of_multipliers
2529	user_intent	user_intent
2530	preference_elicitation	preference_elicitation
2531	document_ranking	document_ranking
2532	discrete_wavelet_transform	discrete_wavelet_transform||dwt
2533	bayes_risk	bayes_risk
2534	diffusion_tensor	diffusion_tensor
2535	default_reasoning	default_reasoning
2536	minimum_mean_square_error	minimum_mean_square_error||mmse
2537	lattice_codes	lattice_codes
2538	binary_linear_block_codes	binary_linear_block_codes
2539	3d_object_recognition	3d_object_recognition
2540	ground_plane	ground_plane
2541	classical_planning	classical_planning
2542	penn_treebank	penn_treebank
2543	basis_vectors	basis_vectors||basis_vector
2544	interaction_techniques	interaction_techniques||interaction_technique
2545	level_set_method	level_set_method||level_set_methods
2546	normal_distribution	normal_distribution||normal_distributions
2547	computer_games	computer_games||computer_game
2548	active_contour_model	active_contour_model||active_contour_models
2549	china	china
2550	computability	computability
2551	scheduling_policy	scheduling_policy
2552	energy_conservation	energy_conservation
2553	distributed_scheduling	distributed_scheduling
2554	acm_conference	acm_conference
2555	parameter_tuning	parameter_tuning
2556	modern_web	modern_web
2557	bipartite_matching	bipartite_matching
2558	mobility_management	mobility_management
2559	ip_address	ip_address
2560	statistical_multiplexing	statistical_multiplexing
2561	fundamental_question	fundamental_question
2562	major_contribution	major_contribution
2563	matching_pursuit	matching_pursuit
2564	global_convergence	global_convergence
2565	adjacency_matrix	adjacency_matrix
2566	extensive_empirical_evaluation	extensive_empirical_evaluation
2567	negative_feedback	negative_feedback
2568	set_cover	set_cover
2569	rule_based	rule_based
2570	multiple_description_coding	multiple_description_coding
2571	traveling_salesman_problem	traveling_salesman_problem
2572	special_issue	special_issue
2573	interactive_visualization	interactive_visualization
2574	abstract_data_types	abstract_data_types
2575	quality_assurance	quality_assurance
2576	sql_query	sql_query
2577	hypothesis_space	hypothesis_space
2578	sequence_labeling	sequence_labeling
2579	concept_hierarchy	concept_hierarchy
2580	viral_marketing	viral_marketing
2581	approximate_nearest_neighbor	approximate_nearest_neighbor
2582	incremental_maintenance	incremental_maintenance
2583	automatic_segmentation	automatic_segmentation
2584	ir_evaluation	ir_evaluation
2585	aggregated_search	aggregated_search
2586	subsequence_matching	subsequence_matching
2587	union_bound	union_bound
2588	spectral_density	spectral_density
2589	image_deblurring	image_deblurring
2590	nonlinear_diffusion	nonlinear_diffusion
2591	surface_shape	surface_shape
2592	knowledge_compilation	knowledge_compilation
2593	android_applications	android_applications||android_application
2594	secret_sharing_schemes	secret_sharing_schemes||secret_sharing_scheme
2595	sat_solvers	sat_solvers||sat_solver
2596	obfuscation	obfuscation
2597	apriori	apriori
2598	linguistics	linguistics
2599	fault_detection	fault_detection
2600	public_key	public_key
2601	experimental_validation	experimental_validation
2602	fundamental_tradeoff	fundamental_tradeoff
2603	keynote_speech	keynote_speech
2604	false_positive_rate	false_positive_rate
2605	high_dynamic_range	high_dynamic_range
2606	user_information	user_information
2607	ad_hoc_wireless_networks	ad_hoc_wireless_networks
2608	total_capacity	total_capacity
2609	surprising_result	surprising_result
2610	multicast_capacity	multicast_capacity
2611	low_snr	low_snr
2612	multi-path_routing	multi-path_routing
2613	image_pixels	image_pixels
2614	network_security	network_security
2615	virtual_circuit_routing	virtual_circuit_routing
2616	intermediate_representation	intermediate_representation
2617	group_testing	group_testing
2618	external_memory	external_memory
2619	local_maxima	local_maxima
2620	block_size	block_size
2621	efficient_query_processing	efficient_query_processing
2622	incentive_compatible	incentive_compatible
2623	generalized_version	generalized_version
2624	theoretical_result	theoretical_result
2625	timed_automata	timed_automata
2626	kernel_density_estimation	kernel_density_estimation
2627	causal_inference	causal_inference
2628	semantic_search	semantic_search
2629	snapshot_isolation	snapshot_isolation
2630	text_clustering	text_clustering
2631	transductive_learning	transductive_learning
2632	data_mining_applications	data_mining_applications
2633	content-based_retrieval	content-based_retrieval
2634	facial_images	facial_images
2635	automatic_image_annotation	automatic_image_annotation
2636	indexing_technique	indexing_technique
2637	codeword_length	codeword_length
2638	perfect_reconstruction	perfect_reconstruction
2639	noiseless_feedback	noiseless_feedback
2640	permutation_codes	permutation_codes
2641	decision_feedback	decision_feedback
2642	receptive_field	receptive_field
2643	mobile_communication	mobile_communication||mobile_communications
